# Time (ns)	Electric Potential (V)
1.79303	0.00131422
1.7945	0.00130999
1.79597	0.00130563
1.79743	0.00130113
1.7989	0.0012965
1.80037	0.00129174
1.80184	0.00128683
1.8033	0.0012818
1.80477	0.00127662
1.80624	0.0012713
1.8077	0.00126585
1.80917	0.00126025
1.81064	0.00125451
1.81211	0.00124863
1.81357	0.00124261
1.81504	0.00123645
1.81651	0.00123014
1.81798	0.00122368
1.81944	0.00121708
1.82091	0.00121033
1.82238	0.00120344
1.82385	0.0011964
1.82531	0.00118921
1.82678	0.00118187
1.82825	0.00117438
1.82971	0.00116673
1.83118	0.00115894
1.83265	0.001151
1.83412	0.0011429
1.83558	0.00113465
1.83705	0.00112624
1.83852	0.00111768
1.83999	0.00110897
1.84145	0.0011001
1.84292	0.00109107
1.84439	0.00108189
1.84585	0.00107255
1.84732	0.00106305
1.84879	0.00105339
1.85026	0.00104358
1.85172	0.0010336
1.85319	0.00102347
1.85466	0.00101317
1.85613	0.00100271
1.85759	0.000992095
1.85906	0.000981315
1.86053	0.000970373
1.86199	0.000959267
1.86346	0.000947999
1.86493	0.000936568
1.8664	0.000924972
1.86786	0.000913213
1.86933	0.000901289
1.8708	0.0008892
1.87227	0.000876946
1.87373	0.000864527
1.8752	0.000851942
1.87667	0.000839192
1.87813	0.000826275
1.8796	0.000813192
1.88107	0.000799943
1.88254	0.000786527
1.884	0.000772944
1.88547	0.000759194
1.88694	0.000745276
1.88841	0.000731192
1.88987	0.00071694
1.89134	0.000702521
1.89281	0.000687934
1.89428	0.00067318
1.89574	0.000658258
1.89721	0.000643168
1.89868	0.000627911
1.90014	0.000612486
1.90161	0.000596894
1.90308	0.000581134
1.90455	0.000565207
1.90601	0.000549113
1.90748	0.000532851
1.90895	0.000516423
1.91042	0.000499828
1.91188	0.000483066
1.91335	0.000466138
1.91482	0.000449043
1.91628	0.000431783
1.91775	0.000414357
1.91922	0.000396766
1.92069	0.000379009
1.92215	0.000361088
1.92362	0.000343002
1.92509	0.000324753
1.92656	0.00030634
1.92802	0.000287763
1.92949	0.000269024
1.93096	0.000250123
1.93242	0.000231059
1.93389	0.000211835
1.93536	0.000192449
1.93683	0.000172904
1.93829	0.000153198
1.93976	0.000133334
1.94123	0.000113311
1.9427	9.31308e-05
1.94416	7.2793e-05
1.94563	5.22987e-05
1.9471	3.16488e-05
1.94856	1.08439e-05
1.95003	-1.01152e-05
1.9515	-3.12278e-05
1.95297	-5.24932e-05
1.95443	-7.39103e-05
1.9559	-9.54784e-05
1.95737	-0.000117197
1.95884	-0.000139064
1.9603	-0.00016108
1.96177	-0.000183243
1.96324	-0.000205552
1.96471	-0.000228007
1.96617	-0.000250606
1.96764	-0.000273348
1.96911	-0.000296233
1.97057	-0.000319258
1.97204	-0.000342424
1.97351	-0.000365728
1.97498	-0.000389171
1.97644	-0.000412749
1.97791	-0.000436463
1.97938	-0.000460311
1.98085	-0.000484292
1.98231	-0.000508404
1.98378	-0.000532646
1.98525	-0.000557017
1.98671	-0.000581516
1.98818	-0.00060614
1.98965	-0.000630889
1.99112	-0.000655762
1.99258	-0.000680756
1.99405	-0.00070587
1.99552	-0.000731103
1.99699	-0.000756452
1.99845	-0.000781918
1.99992	-0.000807497
2.00139	-0.000833189
2.00285	-0.000858992
2.00432	-0.000884904
2.00579	-0.000910923
2.00726	-0.000937047
2.00872	-0.000963275
2.01019	-0.000989606
2.01166	-0.00101604
2.01313	-0.00104257
2.01459	-0.00106919
2.01606	-0.00109591
2.01753	-0.00112273
2.01899	-0.00114963
2.02046	-0.00117662
2.02193	-0.0012037
2.0234	-0.00123087
2.02486	-0.00125812
2.02633	-0.00128545
2.0278	-0.00131286
2.02927	-0.00134034
2.03073	-0.0013679
2.0322	-0.00139553
2.03367	-0.00142324
2.03514	-0.00145101
2.0366	-0.00147884
2.03807	-0.00150674
2.03954	-0.00153471
2.041	-0.00156273
2.04247	-0.00159081
2.04394	-0.00161894
2.04541	-0.00164713
2.04687	-0.00167536
2.04834	-0.00170364
2.04981	-0.00173197
2.05128	-0.00176034
2.05274	-0.00178875
2.05421	-0.0018172
2.05568	-0.00184568
2.05714	-0.0018742
2.05861	-0.00190275
2.06008	-0.00193132
2.06155	-0.00195992
2.06301	-0.00198854
2.06448	-0.00201718
2.06595	-0.00204584
2.06742	-0.00207451
2.06888	-0.0021032
2.07035	-0.00213189
2.07182	-0.00216059
2.07328	-0.00218929
2.07475	-0.00221799
2.07622	-0.00224669
2.07769	-0.00227539
2.07915	-0.00230408
2.08062	-0.00233276
2.08209	-0.00236142
2.08356	-0.00239007
2.08502	-0.0024187
2.08649	-0.0024473
2.08796	-0.00247589
2.08943	-0.00250444
2.09089	-0.00253296
2.09236	-0.00256145
2.09383	-0.0025899
2.09529	-0.00261832
2.09676	-0.00264668
2.09823	-0.00267501
2.0997	-0.00270328
2.10116	-0.0027315
2.10263	-0.00275967
2.1041	-0.00278778
2.10557	-0.00281582
2.10703	-0.0028438
2.1085	-0.00287172
2.10997	-0.00289956
2.11143	-0.00292733
2.1129	-0.00295502
2.11437	-0.00298263
2.11584	-0.00301016
2.1173	-0.0030376
2.11877	-0.00306495
2.12024	-0.00309221
2.12171	-0.00311937
2.12317	-0.00314643
2.12464	-0.00317339
2.12611	-0.00320024
2.12757	-0.00322698
2.12904	-0.00325361
2.13051	-0.00328013
2.13198	-0.00330652
2.13344	-0.00333279
2.13491	-0.00335894
2.13638	-0.00338495
2.13785	-0.00341083
2.13931	-0.00343658
2.14078	-0.00346219
2.14225	-0.00348765
2.14371	-0.00351297
2.14518	-0.00353814
2.14665	-0.00356316
2.14812	-0.00358802
2.14958	-0.00361272
2.15105	-0.00363726
2.15252	-0.00366163
2.15399	-0.00368583
2.15545	-0.00370986
2.15692	-0.00373372
2.15839	-0.00375739
2.15986	-0.00378088
2.16132	-0.00380419
2.16279	-0.0038273
2.16426	-0.00385023
2.16572	-0.00387295
2.16719	-0.00389548
2.16866	-0.00391781
2.17013	-0.00393992
2.17159	-0.00396183
2.17306	-0.00398353
2.17453	-0.00400501
2.176	-0.00402627
2.17746	-0.00404731
2.17893	-0.00406812
2.1804	-0.0040887
2.18186	-0.00410905
2.18333	-0.00412916
2.1848	-0.00414904
2.18627	-0.00416867
2.18773	-0.00418806
2.1892	-0.00420719
2.19067	-0.00422608
2.19214	-0.00424471
2.1936	-0.00426308
2.19507	-0.00428119
2.19654	-0.00429904
2.198	-0.00431662
2.19947	-0.00433392
2.20094	-0.00435096
2.20241	-0.00436771
2.20387	-0.00438419
2.20534	-0.00440038
2.20681	-0.00441629
2.20828	-0.0044319
2.20974	-0.00444723
2.21121	-0.00446226
2.21268	-0.00447698
2.21414	-0.00449141
2.21561	-0.00450554
2.21708	-0.00451936
2.21855	-0.00453286
2.22001	-0.00454606
2.22148	-0.00455893
2.22295	-0.00457149
2.22442	-0.00458373
2.22588	-0.00459564
2.22735	-0.00460723
2.22882	-0.00461849
2.23029	-0.00462941
2.23175	-0.00464
2.23322	-0.00465025
2.23469	-0.00466016
2.23615	-0.00466973
2.23762	-0.00467895
2.23909	-0.00468782
2.24056	-0.00469635
2.24202	-0.00470452
2.24349	-0.00471233
2.24496	-0.00471979
2.24643	-0.00472689
2.24789	-0.00473362
2.24936	-0.00473999
2.25083	-0.00474599
2.25229	-0.00475162
2.25376	-0.00475688
2.25523	-0.00476176
2.2567	-0.00476627
2.25816	-0.0047704
2.25963	-0.00477415
2.2611	-0.00477752
2.26257	-0.00478051
2.26403	-0.0047831
2.2655	-0.00478531
2.26697	-0.00478713
2.26843	-0.00478855
2.2699	-0.00478959
2.27137	-0.00479022
2.27284	-0.00479046
2.2743	-0.0047903
2.27577	-0.00478974
2.27724	-0.00478877
2.27871	-0.00478741
2.28017	-0.00478563
2.28164	-0.00478345
2.28311	-0.00478086
2.28457	-0.00477786
2.28604	-0.00477445
2.28751	-0.00477063
2.28898	-0.00476639
2.29044	-0.00476174
2.29191	-0.00475667
2.29338	-0.00475118
2.29485	-0.00474527
2.29631	-0.00473895
2.29778	-0.0047322
2.29925	-0.00472503
2.30072	-0.00471744
2.30218	-0.00470943
2.30365	-0.00470099
2.30512	-0.00469213
2.30658	-0.00468284
2.30805	-0.00467312
2.30952	-0.00466298
2.31099	-0.00465241
2.31245	-0.00464141
2.31392	-0.00462998
2.31539	-0.00461813
2.31686	-0.00460584
2.31832	-0.00459313
2.31979	-0.00457998
2.32126	-0.00456641
2.32272	-0.0045524
2.32419	-0.00453797
2.32566	-0.0045231
2.32713	-0.0045078
2.32859	-0.00449208
2.33006	-0.00447592
2.33153	-0.00445933
2.333	-0.00444232
2.33446	-0.00442487
2.33593	-0.00440699
2.3374	-0.00438869
2.33886	-0.00436996
2.34033	-0.0043508
2.3418	-0.00433121
2.34327	-0.00431119
2.34473	-0.00429075
2.3462	-0.00426989
2.34767	-0.0042486
2.34914	-0.00422688
2.3506	-0.00420475
2.35207	-0.00418219
2.35354	-0.00415921
2.35501	-0.00413581
2.35647	-0.00411199
2.35794	-0.00408776
2.35941	-0.00406311
2.36087	-0.00403804
2.36234	-0.00401256
2.36381	-0.00398667
2.36528	-0.00396037
2.36674	-0.00393365
2.36821	-0.00390653
2.36968	-0.00387901
2.37115	-0.00385108
2.37261	-0.00382275
2.37408	-0.00379402
2.37555	-0.00376489
2.37701	-0.00373536
2.37848	-0.00370543
2.37995	-0.00367512
2.38142	-0.00364441
2.38288	-0.00361332
2.38435	-0.00358184
2.38582	-0.00354997
2.38729	-0.00351773
2.38875	-0.0034851
2.39022	-0.0034521
2.39169	-0.00341872
2.39315	-0.00338497
2.39462	-0.00335086
2.39609	-0.00331637
2.39756	-0.00328153
2.39902	-0.00324632
2.40049	-0.00321075
2.40196	-0.00317483
2.40343	-0.00313856
2.40489	-0.00310193
2.40636	-0.00306497
2.40783	-0.00302765
2.40929	-0.00299
2.41076	-0.00295202
2.41223	-0.00291369
2.4137	-0.00287504
2.41516	-0.00283607
2.41663	-0.00279677
2.4181	-0.00275715
2.41957	-0.00271721
2.42103	-0.00267697
2.4225	-0.00263641
2.42397	-0.00259555
2.42544	-0.00255439
2.4269	-0.00251293
2.42837	-0.00247118
2.42984	-0.00242914
2.4313	-0.00238681
2.43277	-0.00234421
2.43424	-0.00230132
2.43571	-0.00225816
2.43717	-0.00221474
2.43864	-0.00217104
2.44011	-0.00212709
2.44158	-0.00208288
2.44304	-0.00203842
2.44451	-0.00199372
2.44598	-0.00194877
2.44744	-0.00190358
2.44891	-0.00185816
2.45038	-0.00181251
2.45185	-0.00176664
2.45331	-0.00172054
2.45478	-0.00167423
2.45625	-0.00162771
2.45772	-0.00158099
2.45918	-0.00153406
2.46065	-0.00148694
2.46212	-0.00143963
2.46358	-0.00139214
2.46505	-0.00134446
2.46652	-0.00129661
2.46799	-0.00124859
2.46945	-0.0012004
2.47092	-0.00115205
2.47239	-0.00110355
2.47386	-0.0010549
2.47532	-0.0010061
2.47679	-0.000957171
2.47826	-0.000908104
2.47972	-0.000858909
2.48119	-0.000809591
2.48266	-0.000760156
2.48413	-0.00071061
2.48559	-0.000660957
2.48706	-0.000611205
2.48853	-0.000561357
2.49	-0.000511421
2.49146	-0.000461401
2.49293	-0.000411303
2.4944	-0.000361133
2.49587	-0.000310896
2.49733	-0.000260599
2.4988	-0.000210248
2.50027	-0.000159847
2.50173	-0.000109403
2.5032	-5.89218e-05
2.50467	-8.40888e-06
2.50614	4.21296e-05
2.5076	9.26877e-05
2.50907	0.000143259
2.51054	0.000193839
2.51201	0.00024442
2.51347	0.000294998
2.51494	0.000345565
2.51641	0.000396115
2.51787	0.000446644
2.51934	0.000497144
2.52081	0.00054761
2.52228	0.000598035
2.52374	0.000648414
2.52521	0.00069874
2.52668	0.000749007
2.52815	0.00079921
2.52961	0.000849342
2.53108	0.000899396
2.53255	0.000949368
2.53401	0.00099925
2.53548	0.00104904
2.53695	0.00109872
2.53842	0.0011483
2.53988	0.00119776
2.54135	0.00124711
2.54282	0.00129632
2.54429	0.00134541
2.54575	0.00139436
2.54722	0.00144316
2.54869	0.00149181
2.55015	0.0015403
2.55162	0.00158864
2.55309	0.0016368
2.55456	0.00168479
2.55602	0.00173259
2.55749	0.00178021
2.55896	0.00182764
2.56043	0.00187486
2.56189	0.00192189
2.56336	0.0019687
2.56483	0.00201529
2.5663	0.00206166
2.56776	0.0021078
2.56923	0.0021537
2.5707	0.00219936
2.57216	0.00224478
2.57363	0.00228994
2.5751	0.00233484
2.57657	0.00237948
2.57803	0.00242385
2.5795	0.00246794
2.58097	0.00251175
2.58244	0.00255527
2.5839	0.0025985
2.58537	0.00264142
2.58684	0.00268405
2.5883	0.00272636
2.58977	0.00276835
2.59124	0.00281003
2.59271	0.00285137
2.59417	0.00289238
2.59564	0.00293306
2.59711	0.00297339
2.59858	0.00301337
2.60004	0.00305299
2.60151	0.00309226
2.60298	0.00313116
2.60444	0.00316969
2.60591	0.00320784
2.60738	0.00324562
2.60885	0.00328301
2.61031	0.00332
2.61178	0.0033566
2.61325	0.0033928
2.61472	0.00342859
2.61618	0.00346398
2.61765	0.00349894
2.61912	0.00353349
2.62059	0.00356761
2.62205	0.0036013
2.62352	0.00363455
2.62499	0.00366737
2.62645	0.00369974
2.62792	0.00373167
2.62939	0.00376314
2.63086	0.00379415
2.63232	0.00382471
2.63379	0.0038548
2.63526	0.00388442
2.63673	0.00391356
2.63819	0.00394223
2.63966	0.00397041
2.64113	0.00399811
2.64259	0.00402532
2.64406	0.00405204
2.64553	0.00407825
2.647	0.00410397
2.64846	0.00412918
2.64993	0.00415389
2.6514	0.00417808
2.65287	0.00420176
2.65433	0.00422492
2.6558	0.00424756
2.65727	0.00426967
2.65873	0.00429126
2.6602	0.00431231
2.66167	0.00433283
2.66314	0.00435281
2.6646	0.00437226
2.66607	0.00439116
2.66754	0.00440951
2.66901	0.00442732
2.67047	0.00444457
2.67194	0.00446128
2.67341	0.00447742
2.67487	0.00449301
2.67634	0.00450804
2.67781	0.00452251
2.67928	0.00453641
2.68074	0.00454975
2.68221	0.00456252
2.68368	0.00457472
2.68515	0.00458635
2.68661	0.0045974
2.68808	0.00460788
2.68955	0.00461778
2.69102	0.00462711
2.69248	0.00463585
2.69395	0.00464402
2.69542	0.0046516
2.69688	0.0046586
2.69835	0.00466501
2.69982	0.00467084
2.70129	0.00467609
2.70275	0.00468075
2.70422	0.00468482
2.70569	0.0046883
2.70716	0.0046912
2.70862	0.0046935
2.71009	0.00469522
2.71156	0.00469635
2.71302	0.00469689
2.71449	0.00469684
2.71596	0.0046962
2.71743	0.00469497
2.71889	0.00469316
2.72036	0.00469075
2.72183	0.00468775
2.7233	0.00468417
2.72476	0.00468
2.72623	0.00467524
2.7277	0.0046699
2.72916	0.00466397
2.73063	0.00465746
2.7321	0.00465037
2.73357	0.00464269
2.73503	0.00463443
2.7365	0.00462559
2.73797	0.00461618
2.73944	0.00460618
2.7409	0.00459562
2.74237	0.00458447
2.74384	0.00457276
2.74531	0.00456048
2.74677	0.00454762
2.74824	0.00453421
2.74971	0.00452022
2.75117	0.00450568
2.75264	0.00449058
2.75411	0.00447492
2.75558	0.0044587
2.75704	0.00444193
2.75851	0.00442461
2.75998	0.00440675
2.76145	0.00438834
2.76291	0.00436939
2.76438	0.0043499
2.76585	0.00432987
2.76731	0.00430932
2.76878	0.00428823
2.77025	0.00426662
2.77172	0.00424449
2.77318	0.00422184
2.77465	0.00419867
2.77612	0.00417499
2.77759	0.0041508
2.77905	0.00412611
2.78052	0.00410092
2.78199	0.00407523
2.78345	0.00404905
2.78492	0.00402239
2.78639	0.00399523
2.78786	0.0039676
2.78932	0.0039395
2.79079	0.00391092
2.79226	0.00388188
2.79373	0.00385238
2.79519	0.00382242
2.79666	0.003792
2.79813	0.00376114
2.79959	0.00372984
2.80106	0.0036981
2.80253	0.00366593
2.804	0.00363334
2.80546	0.00360032
2.80693	0.00356688
2.8084	0.00353303
2.80987	0.00349878
2.81133	0.00346413
2.8128	0.00342908
2.81427	0.00339364
2.81573	0.00335783
2.8172	0.00332163
2.81867	0.00328506
2.82014	0.00324813
2.8216	0.00321083
2.82307	0.00317319
2.82454	0.00313519
2.82601	0.00309686
2.82747	0.00305819
2.82894	0.00301919
2.83041	0.00297986
2.83188	0.00294023
2.83334	0.00290028
2.83481	0.00286003
2.83628	0.00281948
2.83774	0.00277864
2.83921	0.00273752
2.84068	0.00269613
2.84215	0.00265446
2.84361	0.00261253
2.84508	0.00257035
2.84655	0.00252791
2.84802	0.00248524
2.84948	0.00244232
2.85095	0.00239919
2.85242	0.00235583
2.85388	0.00231225
2.85535	0.00226847
2.85682	0.00222449
2.85829	0.00218032
2.85975	0.00213597
2.86122	0.00209144
2.86269	0.00204673
2.86416	0.00200187
2.86562	0.00195685
2.86709	0.00191168
2.86856	0.00186637
2.87002	0.00182093
2.87149	0.00177537
2.87296	0.00172969
2.87443	0.0016839
2.87589	0.00163801
2.87736	0.00159202
2.87883	0.00154595
2.8803	0.0014998
2.88176	0.00145357
2.88323	0.00140729
2.8847	0.00136095
2.88617	0.00131456
2.88763	0.00126813
2.8891	0.00122167
2.89057	0.00117519
2.89203	0.00112869
2.8935	0.00108218
2.89497	0.00103567
2.89644	0.000989175
2.8979	0.000942691
2.89937	0.00089623
2.90084	0.000849801
2.90231	0.000803411
2.90377	0.000757067
2.90524	0.000710779
2.90671	0.000664554
2.90817	0.0006184
2.90964	0.000572325
2.91111	0.000526336
2.91258	0.000480442
2.91404	0.000434652
2.91551	0.000388971
2.91698	0.00034341
2.91845	0.000297974
2.91991	0.000252672
2.92138	0.000207513
2.92285	0.000162503
2.92431	0.000117651
2.92578	7.29645e-05
2.92725	2.84514e-05
2.92872	-1.58808e-05
2.93018	-6.00244e-05
2.93165	-0.000103972
2.93312	-0.000147716
2.93459	-0.000191248
2.93605	-0.00023456
2.93752	-0.000277646
2.93899	-0.000320497
2.94045	-0.000363106
2.94192	-0.000405465
2.94339	-0.000447568
2.94486	-0.000489406
2.94632	-0.000530972
2.94779	-0.000572258
2.94926	-0.000613258
2.95073	-0.000653965
2.95219	-0.000694371
2.95366	-0.000734468
2.95513	-0.00077425
2.9566	-0.00081371
2.95806	-0.00085284
2.95953	-0.000891633
2.961	-0.000930083
2.96246	-0.000968183
2.96393	-0.00100592
2.9654	-0.0010433
2.96687	-0.00108031
2.96833	-0.00111694
2.9698	-0.00115318
2.97127	-0.00118904
2.97274	-0.00122449
2.9742	-0.00125955
2.97567	-0.00129419
2.97714	-0.00132842
2.9786	-0.00136222
2.98007	-0.0013956
2.98154	-0.00142854
2.98301	-0.00146103
2.98447	-0.00149309
2.98594	-0.00152468
2.98741	-0.00155582
2.98888	-0.0015865
2.99034	-0.0016167
2.99181	-0.00164643
2.99328	-0.00167567
2.99474	-0.00170443
2.99621	-0.00173269
2.99768	-0.00176046
2.99915	-0.00178772
3.00061	-0.00181448
3.00208	-0.00184072
3.00355	-0.00186644
3.00502	-0.00189164
3.00648	-0.00191631
3.00795	-0.00194045
3.00942	-0.00196405
3.01089	-0.00198711
3.01235	-0.00200962
3.01382	-0.00203157
3.01529	-0.00205298
3.01675	-0.00207382
3.01822	-0.0020941
3.01969	-0.0021138
3.02116	-0.00213294
3.02262	-0.0021515
3.02409	-0.00216948
3.02556	-0.00218688
3.02703	-0.00220369
3.02849	-0.00221991
3.02996	-0.00223554
3.03143	-0.00225057
3.03289	-0.00226499
3.03436	-0.00227882
3.03583	-0.00229204
3.0373	-0.00230464
3.03876	-0.00231664
3.04023	-0.00232802
3.0417	-0.00233878
3.04317	-0.00234892
3.04463	-0.00235844
3.0461	-0.00236734
3.04757	-0.00237561
3.04903	-0.00238325
3.0505	-0.00239025
3.05197	-0.00239663
3.05344	-0.00240237
3.0549	-0.00240747
3.05637	-0.00241194
3.05784	-0.00241577
3.05931	-0.00241895
3.06077	-0.0024215
3.06224	-0.0024234
3.06371	-0.00242466
3.06517	-0.00242527
3.06664	-0.00242524
3.06811	-0.00242456
3.06958	-0.00242324
3.07104	-0.00242127
3.07251	-0.00241865
3.07398	-0.00241538
3.07545	-0.00241146
3.07691	-0.0024069
3.07838	-0.00240169
3.07985	-0.00239583
3.08131	-0.00238933
3.08278	-0.00238218
3.08425	-0.00237438
3.08572	-0.00236594
3.08718	-0.00235685
3.08865	-0.00234712
3.09012	-0.00233675
3.09159	-0.00232574
3.09305	-0.00231409
3.09452	-0.00230179
3.09599	-0.00228886
3.09746	-0.0022753
3.09892	-0.0022611
3.10039	-0.00224627
3.10186	-0.00223081
3.10332	-0.00221472
3.10479	-0.002198
3.10626	-0.00218066
3.10773	-0.0021627
3.10919	-0.00214412
3.11066	-0.00212493
3.11213	-0.00210512
3.1136	-0.0020847
3.11506	-0.00206368
3.11653	-0.00204205
3.118	-0.00201981
3.11946	-0.00199698
3.12093	-0.00197356
3.1224	-0.00194954
3.12387	-0.00192494
3.12533	-0.00189975
3.1268	-0.00187398
3.12827	-0.00184764
3.12974	-0.00182073
3.1312	-0.00179324
3.13267	-0.00176519
3.13414	-0.00173659
3.1356	-0.00170742
3.13707	-0.00167771
3.13854	-0.00164745
3.14001	-0.00161666
3.14147	-0.00158532
3.14294	-0.00155346
3.14441	-0.00152106
3.14588	-0.00148815
3.14734	-0.00145472
3.14881	-0.00142079
3.15028	-0.00138634
3.15175	-0.0013514
3.15321	-0.00131597
3.15468	-0.00128004
3.15615	-0.00124364
3.15761	-0.00120676
3.15908	-0.00116941
3.16055	-0.00113159
3.16202	-0.00109332
3.16348	-0.0010546
3.16495	-0.00101543
3.16642	-0.000975825
3.16789	-0.000935788
3.16935	-0.000895326
3.17082	-0.000854445
3.17229	-0.000813153
3.17375	-0.000771457
3.17522	-0.000729363
3.17669	-0.000686878
3.17816	-0.00064401
3.17962	-0.000600767
3.18109	-0.000557155
3.18256	-0.000513182
3.18403	-0.000468855
3.18549	-0.000424182
3.18696	-0.000379171
3.18843	-0.000333829
3.18989	-0.000288164
3.19136	-0.000242183
3.19283	-0.000195896
3.1943	-0.000149309
3.19576	-0.000102431
3.19723	-5.52702e-05
3.1987	-7.83371e-06
3.20017	3.98696e-05
3.20163	8.78312e-05
3.2031	0.000136042
3.20457	0.000184495
3.20603	0.00023318
3.2075	0.00028209
3.20897	0.000331216
3.21044	0.000380549
3.2119	0.00043008
3.21337	0.000479802
3.21484	0.000529704
3.21631	0.000579778
3.21777	0.000630016
3.21924	0.000680409
3.22071	0.000730946
3.22218	0.000781619
3.22364	0.000832419
3.22511	0.000883337
3.22658	0.000934364
3.22804	0.00098549
3.22951	0.00103671
3.23098	0.001088
3.23245	0.00113937
3.23391	0.00119081
3.23538	0.00124229
3.23685	0.00129382
3.23832	0.00134538
3.23978	0.00139697
3.24125	0.00144858
3.24272	0.00150019
3.24418	0.00155179
3.24565	0.00160338
3.24712	0.00165495
3.24859	0.00170649
3.25005	0.00175798
3.25152	0.00180943
3.25299	0.00186081
3.25446	0.00191212
3.25592	0.00196335
3.25739	0.00201449
3.25886	0.00206554
3.26032	0.00211647
3.26179	0.00216728
3.26326	0.00221797
3.26473	0.00226851
3.26619	0.00231891
3.26766	0.00236915
3.26913	0.00241923
3.2706	0.00246912
3.27206	0.00251884
3.27353	0.00256835
3.275	0.00261766
3.27647	0.00266675
3.27793	0.00271562
3.2794	0.00276426
3.28087	0.00281265
3.28233	0.00286079
3.2838	0.00290866
3.28527	0.00295626
3.28674	0.00300358
3.2882	0.00305061
3.28967	0.00309734
3.29114	0.00314376
3.29261	0.00318986
3.29407	0.00323563
3.29554	0.00328106
3.29701	0.00332615
3.29847	0.00337088
3.29994	0.00341524
3.30141	0.00345923
3.30288	0.00350284
3.30434	0.00354606
3.30581	0.00358887
3.30728	0.00363127
3.30875	0.00367325
3.31021	0.00371481
3.31168	0.00375592
3.31315	0.00379659
3.31461	0.00383681
3.31608	0.00387657
3.31755	0.00391585
3.31902	0.00395465
3.32048	0.00399297
3.32195	0.00403078
3.32342	0.0040681
3.32489	0.00410489
3.32635	0.00414117
3.32782	0.00417692
3.32929	0.00421213
3.33075	0.00424679
3.33222	0.0042809
3.33369	0.00431445
3.33516	0.00434743
3.33662	0.00437983
3.33809	0.00441164
3.33956	0.00444287
3.34103	0.0044735
3.34249	0.00450351
3.34396	0.00453292
3.34543	0.0045617
3.34689	0.00458985
3.34836	0.00461737
3.34983	0.00464425
3.3513	0.00467048
3.35276	0.00469605
3.35423	0.00472095
3.3557	0.00474519
3.35717	0.00476875
3.35863	0.00479163
3.3601	0.00481383
3.36157	0.00483532
3.36304	0.00485612
3.3645	0.00487621
3.36597	0.00489558
3.36744	0.00491424
3.3689	0.00493217
3.37037	0.00494938
3.37184	0.00496585
3.37331	0.00498157
3.37477	0.00499655
3.37624	0.00501078
3.37771	0.00502426
3.37918	0.00503697
3.38064	0.00504892
3.38211	0.0050601
3.38358	0.0050705
3.38504	0.00508012
3.38651	0.00508896
3.38798	0.00509701
3.38945	0.00510426
3.39091	0.00511072
3.39238	0.00511638
3.39385	0.00512124
3.39532	0.00512529
3.39678	0.00512852
3.39825	0.00513094
3.39972	0.00513255
3.40118	0.00513333
3.40265	0.00513329
3.40412	0.00513242
3.40559	0.00513072
3.40705	0.00512819
3.40852	0.00512482
3.40999	0.00512061
3.41146	0.00511557
3.41292	0.00510968
3.41439	0.00510295
3.41586	0.00509537
3.41733	0.00508694
3.41879	0.00507767
3.42026	0.00506754
3.42173	0.00505656
3.42319	0.00504473
3.42466	0.00503204
3.42613	0.0050185
3.4276	0.0050041
3.42906	0.00498885
3.43053	0.00497273
3.432	0.00495576
3.43347	0.00493792
3.43493	0.00491923
3.4364	0.00489968
3.43787	0.00487928
3.43933	0.00485801
3.4408	0.00483588
3.44227	0.0048129
3.44374	0.00478906
3.4452	0.00476437
3.44667	0.00473881
3.44814	0.00471241
3.44961	0.00468515
3.45107	0.00465704
3.45254	0.00462807
3.45401	0.00459826
3.45547	0.00456761
3.45694	0.0045361
3.45841	0.00450376
3.45988	0.00447057
3.46134	0.00443655
3.46281	0.00440168
3.46428	0.00436599
